,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3713,Volkswagen,8200.0,van,265,2.5,Diesel,no,2007,Caravelle
3714,Mercedes-Benz,12500.0,sedan,208,3.2,Diesel,yes,2004,S 320
3715,Toyota,14500.0,sedan,127,2.4,Gas,yes,2008,Camry
3717,Volkswagen,12000.0,sedan,73,1.6,Gas,yes,2011,Polo
3718,Mercedes-Benz,5600.0,sedan,230,2.7,Diesel,no,2005,E-Class
3719,Mercedes-Benz,5200.0,other,220,3.2,Petrol,no,2004,CLK 320
3720,BMW,2999.0,sedan,299,2.7867418728772444,Diesel,no,2000,530
3721,Mitsubishi,9200.0,sedan,48,1.5,Petrol,yes,2008,Lancer X
3722,Toyota,25999.0,other,108,4.0,Petrol,yes,2008,Land Cruiser Prado
3723,BMW,6300.0,sedan,241,2.8,Gas,yes,1995,328
3724,Mercedes-Benz,116500.0,sedan,25,3.0,Diesel,yes,2015,S 350
3725,BMW,15500.0,sedan,216,2.0,Diesel,yes,2008,320
3726,Toyota,17500.0,crossover,168,4.0,Gas,yes,2004,Land Cruiser Prado
3727,Volkswagen,9999.0,sedan,182,1.6,Petrol,yes,2006,Jetta
3728,Toyota,18939.537220470535,sedan,15,2.5,Petrol,yes,2015,Camry
3729,BMW,34600.0,crossover,163,5.0,Petrol,yes,2011,X5 M
3730,Renault,1185.6,hatch,160,2.0,Petrol,yes,1987,25
3732,Renault,10900.0,van,138,2.0,Diesel,yes,2012,Trafic
3733,Volkswagen,7800.0,hatch,230,1.6,Petrol,yes,2004,Golf V
3734,Audi,3900.0,vagon,232,2.5,Diesel,no,2003,A6
3735,Toyota,15500.0,crossover,120,2.0,Petrol,yes,2008,Rav 4
3736,Audi,48000.0,crossover,126,3.0,Diesel,yes,2013,Q7
3737,Mercedes-Benz,12800.0,van,193,2.2,Other,yes,2011,Vito
3738,Toyota,14900.0,crossover,288,4.7,Gas,yes,2000,Land Cruiser 100
3739,Mercedes-Benz,1990.0,hatch,230,1.7,Other,no,2001,A 170
3740,Mitsubishi,9800.0,sedan,148,2.0,Gas,yes,2008,Lancer X
3741,BMW,2200.0,sedan,460,2.4,Diesel,yes,1988,324
3742,Mercedes-Benz,8700.0,sedan,290,2.7,Diesel,yes,1999,E-Class
3743,Renault,3450.0,van,196,1.9,Diesel,yes,2001,Kangoo
3744,Mercedes-Benz,22000.0,van,236,2.2,Diesel,yes,2012,Sprinter 313
3745,Mercedes-Benz,6500.0,other,315,2.0,Petrol,yes,1996,E-Class
3746,Mitsubishi,12999.0,crossover,111,3.0,Gas,yes,2008,Outlander XL
3747,Volkswagen,21500.0,sedan,2,1.6,Diesel,yes,2016,Jetta
3748,BMW,2750.0,vagon,254,2.8,Gas,no,1997,528
3749,Mitsubishi,23000.0,crossover,125,3.0,Gas,yes,2008,Pajero Wagon
3750,Volkswagen,18939.537220470535,van,165,2.0,Diesel,yes,2013,T5 (Transporter) 
3751,BMW,8200.0,sedan,368,3.0,Diesel,yes,2000,730
3752,BMW,32900.0,crossover,90,3.0,Petrol,yes,2008,X6
3753,Mercedes-Benz,13600.0,sedan,115,2.7867418728772444,Petrol,yes,2007,C-Class
3754,Toyota,22000.0,sedan,73,3.5,Petrol,yes,2010,Camry
3755,Mitsubishi,2800.0,other,290,2.0,Petrol,yes,1990,Galant
3756,Mercedes-Benz,12999.0,van,130,2.2,Diesel,yes,2012,Vito
3758,Toyota,99999.0,crossover,0,4.5,Petrol,yes,2016,Land Cruiser 200
3759,Renault,6950.0,van,310,2.5,Diesel,yes,2005,Master
3760,Renault,10500.0,hatch,148,1.5,Diesel,yes,2012,Megane
3761,BMW,6899.0,vagon,320,2.8,Gas,yes,1997,528
3762,Mercedes-Benz,6200.0,sedan,450,4.2,Gas,yes,1997,S 420
3763,Toyota,65000.0,other,60,4.5,Diesel,yes,2013,Land Cruiser 200
3764,Mercedes-Benz,13900.0,other,272,2.2,Diesel,yes,2005,Sprinter 313
3765,Renault,5800.0,van,217,2.0,Gas,yes,2003,Scenic
3766,BMW,28700.0,other,160,3.0,Petrol,yes,2011,528
3767,BMW,16700.0,crossover,260,4.4,Petrol,yes,2003,X5
3768,Volkswagen,18500.0,sedan,217,3.0,Diesel,yes,2006,Phaeton
3769,Renault,3999.0,other,227,1.4,Gas,yes,2005,Kangoo
3770,Renault,8800.0,van,200,1.9,Diesel,yes,2005,Trafic
3771,Mercedes-Benz,14500.0,van,205,2.2,Diesel,yes,2012,Sprinter 313
3772,BMW,8900.0,sedan,240,2.0,Diesel,yes,2001,320
3773,Volkswagen,1300.0,other,10,1.6,Diesel,yes,1984,T2 (Transporter)
3774,BMW,18939.537220470535,crossover,36,3.0,Diesel,yes,2013,X5
3775,Renault,8550.0,van,160,1.5,Diesel,yes,2014,Kangoo
3776,Mercedes-Benz,10900.0,sedan,160,3.0,Diesel,yes,1996,S 140
3777,BMW,48535.5,crossover,0,2.0,Diesel,yes,2016,X3
3778,BMW,25000.0,crossover,130,3.0,Diesel,yes,2012,X5
3779,BMW,18939.537220470535,crossover,1,3.0,Diesel,yes,2016,X6
3780,Mitsubishi,7000.0,sedan,99,1.6,Petrol,yes,2005,Lancer
3781,BMW,5500.0,sedan,402,2.0,Petrol,yes,1988,520
3782,Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000,CLK 230
3783,Mercedes-Benz,86000.0,crossover,3,3.0,Diesel,yes,2016,GLS 350
3784,Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012,Caddy
3785,Renault,7200.0,van,1,1.5,Diesel,yes,2012,Kangoo
3786,Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004,Vito
3787,BMW,75000.0,crossover,20,3.0,Diesel,yes,2014,X5
3788,Volkswagen,8650.0,hatch,150,1.4,Petrol,yes,2008,Golf V
3789,Toyota,10700.0,sedan,109,1.8,Petrol,yes,2007,Avensis
3790,Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000,T4 (Transporter)
3792,Audi,3150.0,vagon,310,2.5,Diesel,no,1999,A6
3793,Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001,T4 (Transporter)
3794,Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001,Bora
3795,BMW,7100.0,sedan,313,2.0,Gas,yes,1997,520
3796,Volkswagen,3700.0,sedan,370,2.0,Gas,yes,1992,Passat B3
3797,Toyota,20999.0,sedan,77,2.5,Gas,yes,2012,Camry
3798,Renault,6750.0,vagon,1,1.5,Diesel,yes,2004,Scenic
3799,Mercedes-Benz,8400.0,other,457,5.0,Gas,yes,1996,S 140
3800,Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
3801,Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992,E-Class
3802,BMW,51000.0,sedan,97,3.0,Diesel,yes,2011,730
3803,Toyota,27400.0,crossover,52,3.5,Gas,yes,2012,Venza
3804,Toyota,12500.0,crossover,201,2.0,Petrol,yes,2006,Rav 4
3805,Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010,E-Class
3806,Volkswagen,10600.0,sedan,118,1.8,Petrol,yes,2008,Passat B6
3807,Mitsubishi,8900.0,other,150,3.0,Petrol,yes,2000,Eclipse
3808,Renault,7200.0,van,101,1.5,Diesel,yes,2012,Kangoo
3809,BMW,10000.0,sedan,274,4.4,Gas,yes,1998,540
3810,Toyota,11700.0,crossover,126,2.4,Gas,yes,2008,Rav 4
3811,BMW,64999.0,sedan,15,3.0,Petrol,yes,2012,640
3812,Toyota,28900.0,crossover,83,3.5,Gas,yes,2012,Highlander
3813,BMW,60500.0,crossover,1,2.0,Diesel,yes,2016,X5
3814,Renault,5500.0,sedan,153,1.6,Other,yes,2006,Megane
3815,BMW,85900.0,crossover,19,3.0,Diesel,yes,2015,X6
3816,BMW,49000.0,vagon,56,5.0,Petrol,yes,2007,M5
3817,Audi,22999.0,crossover,125,4.2,Petrol,yes,2008,Q7
3818,Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010,E-Class
3819,BMW,85555.0,sedan,10,3.0,Other,yes,2015,6 Series Gran Coupe
3820,Mercedes-Benz,30000.0,crossover,97,2.14,Diesel,yes,2011,ML 250
3821,BMW,2600.0,sedan,250,1.6,Petrol,yes,1996,316
3822,Volkswagen,12500.0,crossover,230,3.2,Gas,yes,2003,Touareg
3823,BMW,6800.0,sedan,4,2.8,Gas,yes,1995,528
3824,Mercedes-Benz,8700.0,other,280,2.7867418728772444,Diesel,yes,2001,Vito
3825,Audi,4000.0,sedan,315,2.3,Gas,yes,1991,100
3826,Audi,36500.0,crossover,159,3.0,Diesel,yes,2010,Q7
3827,Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005,T5 (Transporter)
3828,Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006,Golf VI
3829,BMW,27900.0,crossover,140,3.0,Diesel,yes,2009,X5
3830,Renault,7440.0,other,148,1.5,Diesel,yes,2012,Kangoo
3831,Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013,Sprinter 316
3832,Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004,T5 (Transporter)
3833,Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001,Vito
3834,Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993,Golf III
3835,Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008,Passat B6
3836,Audi,48000.0,crossover,75,3.0,Diesel,yes,2013,Q7
3837,BMW,49000.0,sedan,58,4.4,Other,yes,2011,750
3838,Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014,GL 350
3839,BMW,19999.0,crossover,227,3.0,Diesel,yes,2006,X5
3840,Volkswagen,30900.0,sedan,30,2.0,Diesel,yes,2014,Passat B7
3841,Mercedes-Benz,44000.0,other,39,5.5,Petrol,yes,2009,SL 55 AMG
3842,Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001,E-Class
3843,Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008,ML 400
3844,Mercedes-Benz,46700.0,sedan,115,5.5,Petrol,yes,2011,S 500
3845,Mercedes-Benz,9999.0,sedan,322,2.7,Diesel,yes,2000,E-Class
3846,Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993,T4 (Transporter)
3847,Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015,C-Class
3848,Toyota,63333.0,other,33,4.5,Diesel,yes,2013,Land Cruiser 200
3849,Volkswagen,12999.0,van,237,2.5,Diesel,yes,2005,T5 (Transporter)
3850,Mercedes-Benz,15000.0,other,115,2.2,Diesel,yes,2011,Vito
3851,BMW,24500.0,sedan,114,2.7867418728772444,Petrol,yes,2005,M5
3852,Volkswagen,1950.0,hatch,94,1.1,Petrol,yes,1982,Golf II
3853,BMW,58500.0,crossover,80,3.0,Diesel,yes,2013,X5
3854,Renault,6250.0,van,205,1.6,Petrol,yes,2007,Scenic
3855,Volkswagen,8900.0,sedan,160,1.6,Petrol,yes,2006,Jetta
3856,Mercedes-Benz,65000.0,other,0,1.6,Petrol,yes,2016,C-Class
3857,Volkswagen,15200.0,sedan,185,1.4,Petrol,yes,2011,Golf VI
3858,Mercedes-Benz,121500.0,sedan,22,3.0,Diesel,yes,2014,S 350
3859,Audi,30999.0,sedan,108,2.0,Diesel,yes,2013,A6
3860,BMW,22000.0,other,138,4.8,Petrol,yes,2007,650
3861,Mercedes-Benz,10999.0,other,185,2.7867418728772444,Diesel,yes,2005,Vito
3862,Mitsubishi,10500.0,crossover,95,3.2,Diesel,no,2008,Pajero Wagon
3863,BMW,3900.0,sedan,380,3.0,Gas,yes,1989,530
3864,Mitsubishi,9900.0,sedan,55,2.0,Other,yes,2008,Lancer X
3865,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,E-Class
3866,BMW,5000.0,sedan,305,2.0,Petrol,yes,1995,520
3867,Audi,5300.0,other,370,1.8,Petrol,yes,1997,A6
3868,Renault,6450.0,vagon,100,1.5,Diesel,yes,2009,Kangoo
3869,Toyota,44700.0,crossover,120,3.5,Petrol,yes,2013,Venza
3870,Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004,Land Cruiser Prado
3871,BMW,26900.0,sedan,158,5.0,Petrol,yes,2007,M5
3872,Volkswagen,14999.0,vagon,128,1.4,Gas,yes,2011,Passat B7
3873,Mercedes-Benz,7650.0,sedan,340,5.0,Gas,yes,1997,S 140
3874,Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010,Passat B6
3875,Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014,Polo
3876,Toyota,65000.0,crossover,90,4.5,Diesel,yes,2012,Land Cruiser 200
3877,Renault,11999.0,hatch,65,1.5,Diesel,yes,2014,Megane
3878,BMW,3000.0,sedan,294,2.0,Diesel,no,1999,320
3879,Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012,Tiguan
3880,Volkswagen,8200.0,sedan,180,2.7867418728772444,Petrol,yes,2007,Jetta
3881,Mercedes-Benz,109000.0,crossover,0,3.5,Diesel,yes,2016,GLS 350
3882,Mercedes-Benz,4500.0,sedan,409,2.6,Petrol,yes,1991,E-Class
3883,Audi,19300.0,sedan,113,1.8,Petrol,yes,2009,A4
3884,Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007,T5 (Transporter)
3885,Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008,Pajero Wagon
3886,Toyota,28900.0,crossover,83,2.7867418728772444,Petrol,yes,2012,Highlander
3887,Mercedes-Benz,4150.0,other,277,2.2,Diesel,yes,2000,Vito
3888,Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004,Touareg
3889,Mercedes-Benz,13995.0,van,126,2.2,Diesel,yes,2013,Vito
3891,Renault,6400.0,other,209,1.5,Diesel,yes,2005,Scenic
3892,Renault,4900.0,sedan,90,1.4,Gas,yes,2008,Symbol
3893,Audi,6400.0,sedan,261,1.8,Gas,yes,2000,A6
3894,Renault,9400.0,van,270,2.0,Diesel,yes,2007,Trafic
3895,Toyota,15400.0,sedan,152,3.5,Gas,yes,2007,Avalon
3896,Volkswagen,2900.0,sedan,238,2.0,Gas,no,2002,Passat B5
3897,Renault,9500.0,vagon,78,1.5,Diesel,yes,2014,Kangoo
3898,Volkswagen,23000.0,sedan,75,2.0,Petrol,yes,2013,Passat CC
3899,Toyota,10600.0,crossover,185,2.0,Gas,yes,2005,Rav 4
3900,Renault,18939.537220470535,other,179,2.5,Diesel,yes,2011,Trafic
3901,Audi,2550.0,sedan,304,2.5,Diesel,no,1998,A6
3902,Volkswagen,8500.0,sedan,87,1.6,Petrol,yes,2011,Polo
3903,Audi,10500.0,vagon,243,2.5,Diesel,yes,2003,A6
3904,Mercedes-Benz,18000.0,sedan,99,1.8,Petrol,yes,2008,C-Class
3905,Mercedes-Benz,6100.0,sedan,280,2.7867418728772444,Gas,yes,1999,E-Class
3906,Mitsubishi,1550.0,hatch,1,1.8,Diesel,yes,1990,Galant
3907,BMW,3800.0,sedan,250,3.0,Diesel,no,2002,330
3908,BMW,42000.0,crossover,128,4.4,Petrol,yes,2011,X5 M
3909,Mitsubishi,8500.0,sedan,110,2.0,Petrol,yes,2008,Lancer X
3910,Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014,Camry
3911,Volkswagen,10200.0,vagon,186,2.0,Diesel,yes,2005,Passat B6
3912,BMW,14200.0,sedan,135,3.0,Gas,yes,2004,530
3913,Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009,Touareg
3915,BMW,4500.0,vagon,360,2.0,Petrol,yes,1993,520
3916,BMW,8300.0,sedan,197,3.0,Petrol,yes,2001,530
3917,Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013,Auris
3918,Renault,18456.16,crossover,1,1.5,Diesel,yes,2016,Duster
3919,Renault,6999.0,van,173,1.5,Diesel,yes,2006,Scenic
3920,Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007,Lancer
3921,Volkswagen,2850.0,sedan,350,2.0,Petrol,yes,1990,Passat B3
3922,Mercedes-Benz,5800.0,van,282,2.2,Diesel,yes,2001,Vito
3923,Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995,Corolla
3924,Renault,6555.0,vagon,180,1.5,Diesel,yes,2005,Megane
3925,Volkswagen,23999.0,sedan,80,1.8,Petrol,yes,2012,Passat CC
3926,Mitsubishi,21500.0,crossover,47,2.4,Petrol,yes,2012,Outlander XL
3927,Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001,Passat B5
3928,Mercedes-Benz,200000.0,van,19,3.5,Petrol,yes,2013,Sprinter 324
3929,Mercedes-Benz,18939.537220470535,vagon,200,2.2,Diesel,yes,2006,Vito
3930,Mercedes-Benz,16800.0,van,116,2.7867418728772444,Other,yes,2013,Vito
3931,Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005,Touran
3932,BMW,6800.0,sedan,297,2.5,Petrol,yes,2000,525
3933,Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012,Camry
3934,Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003,T4 (Transporter)
3935,Renault,8700.0,van,183,1.9,Diesel,yes,2004,Trafic
3936,BMW,12200.0,sedan,239,3.0,Diesel,yes,2001,730
3937,BMW,23900.0,crossover,235,3.0,Diesel,yes,2007,X5
3938,Mitsubishi,16000.0,vagon,174,3.2,Diesel,yes,2006,Pajero Wagon
3939,Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007,Lancer
3940,Renault,9450.0,vagon,215,1.5,Diesel,yes,2008,Laguna
3941,Mercedes-Benz,41900.0,sedan,95,6.3,Other,yes,2011,S 550
3942,Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008,Lancer
3943,Renault,2350.0,vagon,245,1.9,Diesel,no,2003,Laguna
3944,Audi,3390.0,sedan,289,2.5,Diesel,no,2002,A6
3945,BMW,40755.0,sedan,0,2.0,Petrol,yes,2016,520
3946,Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991,Passat B3
3947,Toyota,1100.0,van,140,2.0,Gas,yes,1985,Lite Ace
3948,Volkswagen,49500.0,crossover,80,3.0,Diesel,yes,2014,Touareg
3949,Renault,8700.0,hatch,100,1.5,Diesel,yes,2010,Megane
3951,BMW,17700.0,sedan,98,2.0,Petrol,yes,2011,320
3952,BMW,17900.0,sedan,69,2.0,Petrol,yes,2008,320
3953,Mercedes-Benz,5500.0,sedan,269,2.2,Petrol,yes,1994,E-Class
3954,Mercedes-Benz,6200.0,sedan,221,1.8,Gas,yes,2004,E-Class
3955,Mercedes-Benz,3500.0,van,257,2.2,Diesel,no,2002,C-Class
3956,BMW,8100.0,vagon,180,2.0,Diesel,no,2011,118
3957,Toyota,2499.0,vagon,254,2.0,Diesel,no,2000,Avensis
3958,Audi,3150.0,sedan,10,2.8,Petrol,yes,1991,100
3959,Audi,4000.0,sedan,380,2.8,Petrol,yes,1997,A6
3960,Audi,4000.0,vagon,234,2.5,Diesel,no,2001,A6
3961,BMW,2050.0,vagon,300,2.5,Diesel,no,1997,525
3962,Mercedes-Benz,2600.0,hatch,178,1.7,Diesel,no,1999,A 170
3963,Mercedes-Benz,24500.0,sedan,222,5.5,Petrol,yes,2005,S 550
3964,BMW,14600.0,sedan,116,2.5,Diesel,yes,2004,525
3965,Mercedes-Benz,16900.0,van,180,3.0,Diesel,yes,2008,Vito
3966,Volkswagen,14500.0,crossover,173,2.5,Diesel,yes,2005,Touareg
3967,Volkswagen,38365.0,sedan,0,2.0,Diesel,yes,2016,Passat B8
3969,Renault,5000.0,sedan,200,1.4,Petrol,yes,2007,Clio
3970,Toyota,42000.0,crossover,97,4.0,Petrol,yes,2010,4Runner
3971,BMW,35500.0,sedan,67,3.0,Petrol,yes,2011,535
3972,BMW,3000.0,sedan,190,2.0,Petrol,no,2000,520
3973,BMW,22600.0,crossover,69,3.0,Petrol,no,2013,X6
3974,Volkswagen,12900.0,other,142,2.0,Petrol,yes,2007,Eos
3975,Mercedes-Benz,7600.0,van,240,2.2,Diesel,yes,2005,Vito
3976,Toyota,37700.0,crossover,47,5.7,Gas,yes,2009,Sequoia
3977,Toyota,8300.0,sedan,168,2.0,Petrol,yes,2004,Avensis
3978,BMW,65500.0,crossover,1,2.0,Diesel,yes,2016,X5
3979,Audi,34500.0,sedan,71,2.8,Petrol,yes,2012,A6
3980,Toyota,7500.0,sedan,185,3.0,Gas,yes,2004,Camry
3981,Volkswagen,13900.0,vagon,123,1.4,Gas,yes,2013,Touran
3982,Renault,4000.0,van,194,1.9,Diesel,yes,2000,Kangoo
3983,Audi,2300.0,vagon,250,2.5,Diesel,no,2001,A6
3984,Renault,5650.0,van,140,1.4,Petrol,yes,2009,Kangoo
3985,Volkswagen,11800.0,other,200,1.9,Diesel,yes,2007,T5 (Transporter)
3986,Audi,44000.0,hatch,1,1.4,Petrol,yes,2016,A5
3987,Audi,23400.0,crossover,105,4.2,Gas,yes,2007,Q7
3988,BMW,2666.0,sedan,360,2.5,Diesel,no,1996,525
3989,BMW,23900.0,crossover,60,2.0,Petrol,yes,2013,X1
3990,Toyota,14000.0,sedan,25,2.5,Petrol,yes,2014,Camry
3991,Mercedes-Benz,18939.537220470535,sedan,9,3.0,Diesel,yes,2014,S 350
3992,BMW,69999.0,crossover,1,2.0,Petrol,yes,2016,X5
3993,Mercedes-Benz,58999.0,crossover,0,2.2,Diesel,yes,2016,GLC-Class
3994,Audi,22500.0,other,71,3.6,Petrol,yes,2007,Q7
3995,Toyota,10300.0,sedan,108,1.6,Petrol,yes,2008,Corolla
3996,Renault,9300.0,van,200,1.5,Diesel,yes,2009,Grand Scenic
3997,Audi,37800.0,other,126,3.0,Diesel,yes,2010,Q7
3998,Toyota,10400.0,sedan,144,1.3,Petrol,yes,2012,Corolla
3999,Renault,6700.0,van,160,1.5,Diesel,yes,2012,Kangoo
4000,Renault,7400.0,van,156,1.5,Diesel,yes,2012,Kangoo
4001,Renault,11200.0,van,157,1.5,Diesel,yes,2012,Grand Scenic
4002,Toyota,25900.0,crossover,97,4.0,Petrol,yes,2009,Land Cruiser Prado
4003,Mercedes-Benz,11500.0,van,381,2.2,Diesel,yes,2006,Vito
4004,BMW,3950.0,sedan,300,2.0,Petrol,yes,1986,320
4005,Renault,11500.0,vagon,230,1.5,Diesel,yes,2012,Megane
4006,Toyota,2600.0,sedan,218,2.2,Petrol,yes,1994,Camry
4007,Mercedes-Benz,55000.0,crossover,40,4.6,Petrol,yes,2013,ML 500
4008,Renault,6650.0,hatch,274,1.5,Diesel,yes,2006,Scenic
4009,Mercedes-Benz,11900.0,van,215,2.2,Diesel,yes,2011,Vito
4010,Renault,8600.0,van,100,1.5,Diesel,yes,2012,Kangoo
4011,Mercedes-Benz,6700.0,van,310,2.2,Diesel,yes,2001,Vito
4012,Volkswagen,21500.0,crossover,178,3.0,Diesel,yes,2008,Touareg
4013,Toyota,17777.0,other,120,2.7,Gas,yes,2006,Land Cruiser Prado
4014,BMW,29000.0,sedan,170,2.0,Diesel,yes,2011,520
4015,Volkswagen,7300.0,sedan,125,1.6,Petrol,yes,2005,Golf Plus
4016,BMW,58000.0,crossover,64,2.0,Diesel,yes,2015,X5
4017,Toyota,43999.0,other,1,2.8,Diesel,yes,2016,Hilux
4018,Volkswagen,16450.0,van,143,2.0,Diesel,yes,2012,T5 (Transporter) 
4019,Toyota,26900.0,crossover,118,2.7,Petrol,yes,2011,Land Cruiser Prado
4020,Renault,8250.0,sedan,148,2.7867418728772444,Other,yes,2011,Kangoo
4021,BMW,13900.0,sedan,262,4.0,Diesel,yes,2003,740
4022,Mercedes-Benz,5500.0,sedan,250,2.7,Diesel,no,2003,E-Class
4023,Volkswagen,3350.0,other,223,1.9,Diesel,yes,1997,Caddy
4024,Volkswagen,9800.0,hatch,98,1.6,Gas,yes,2010,Golf V
4025,Mercedes-Benz,13899.0,hatch,232,3.0,Diesel,yes,2007,Vito
4026,Mercedes-Benz,15200.0,sedan,195,3.0,Diesel,yes,2007,E-Class
4027,Toyota,8900.0,sedan,87,1.6,Petrol,yes,2008,Corolla
4028,Mitsubishi,17800.0,crossover,111,2.4,Petrol,yes,2011,Outlander XL
4029,Audi,2650.0,vagon,270,2.5,Diesel,no,2001,A6
4030,Mitsubishi,10200.0,sedan,102,2.0,Gas,yes,2008,Lancer X
4031,Toyota,12500.0,sedan,150,2.4,Petrol,yes,2007,Camry
4032,Audi,2500.0,hatch,200,1.6,Petrol,no,1999,A3
4033,Toyota,16200.0,crossover,219,2.7,Petrol,yes,2006,Land Cruiser Prado
4034,BMW,28000.0,sedan,127,2.5,Petrol,yes,2010,523
4035,Mercedes-Benz,5000.0,sedan,240,2.2,Diesel,no,2004,E-Class
4036,Toyota,8900.0,sedan,154,1.6,Gas,yes,2008,Corolla
4037,BMW,29900.0,crossover,182,3.0,Petrol,yes,2008,X6
4038,Mercedes-Benz,12950.0,other,199,2.2,Diesel,yes,2012,Vito
4039,Volkswagen,19999.0,van,152,2.0,Diesel,yes,2012,Sharan
4040,Audi,10000.0,sedan,131,1.8,Petrol,yes,2005,A4
4041,BMW,39500.0,vagon,93,2.0,Diesel,yes,2012,525
4042,Volkswagen,7900.0,other,123,1.4,Petrol,yes,2008,Polo
4043,Volkswagen,6000.0,van,460,1.9,Diesel,yes,1997,T4 (Transporter)
4044,Mercedes-Benz,219900.0,crossover,30,6.3,Petrol,yes,2013,G 63 AMG
4045,Mercedes-Benz,5600.0,van,480,2.2,Diesel,yes,1999,Vito
4046,Mercedes-Benz,15900.0,sedan,216,5.0,Petrol,yes,2007,E-Class
4047,Mitsubishi,6700.0,sedan,155,1.6,Gas,yes,2007,Lancer
4048,Renault,9500.0,van,189,2.0,Diesel,yes,2010,Trafic
4049,Audi,3600.0,sedan,374,2.5,Diesel,no,2001,A8
4050,Renault,9150.0,van,220,2.0,Diesel,yes,2007,Trafic
4051,Mercedes-Benz,41500.0,other,26,2.7867418728772444,Diesel,yes,2013,E-Class
4052,Mercedes-Benz,12900.0,van,185,2.2,Diesel,yes,2011,Vito
4053,Renault,11500.0,vagon,175,1.5,Diesel,yes,2011,Megane
4054,Toyota,39500.0,other,1,2.8,Diesel,yes,2016,Hilux
4055,Renault,4200.0,sedan,310,1.4,Petrol,yes,2003,Symbol
4056,BMW,4100.0,sedan,26,3.0,Diesel,no,2001,530
4057,Volkswagen,9200.0,van,248,1.9,Diesel,yes,2007,T5 (Transporter) 
4058,Audi,11400.0,crossover,250,2.5,Diesel,yes,2005,A6 Allroad
4059,Volkswagen,24000.0,sedan,3,1.6,Diesel,yes,2016,Jetta
4060,Renault,1800.0,hatch,1,1.4,Gas,yes,1988,11
4061,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,200
4062,Mercedes-Benz,18939.537220470535,sedan,0,3.0,Petrol,yes,2016,S 400
4063,Mercedes-Benz,110000.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
4064,BMW,16999.0,vagon,213,3.0,Diesel,yes,2007,530
4065,Audi,6700.0,sedan,340,2.6,Gas,yes,1997,A6
4066,Toyota,2200.0,hatch,50,2.0,Petrol,yes,1991,Carina
4067,Renault,18939.537220470535,sedan,100,1.4,Petrol,yes,2009,Symbol
4068,Toyota,4500.0,sedan,238,1.8,Petrol,yes,1996,Carina
4069,BMW,10999.0,sedan,225,3.0,Diesel,yes,2003,530
4070,Mitsubishi,18939.537220470535,sedan,90,2.0,Petrol,yes,2007,Lancer Evolution
4071,BMW,4000.0,sedan,380,2.0,Petrol,yes,1991,320
4072,Volkswagen,5400.0,vagon,250,1.6,Petrol,yes,2003,Golf IV
4073,Mercedes-Benz,1700.0,sedan,300,2.0,Gas,no,1998,E-Class
